item_id,regions,genres,languages,directors,year,mins,movie_douban_score,movie_douban_votes,type
264643,3,74,2,6622,20,0,14,6,2
264644,5,26,1,6623,20,0,3,4,2
264645,6,39,4,6624,20,0,1,1,2
264646,9,985,4,5783,5,0,16,9,2
264647,5,5,1,6625,4,97,8,2,2
264648,3,9,2,1,15,0,3,1,2
264649,5,222,1,6626,5,0,10,9,2
264650,69,102,14,6627,20,114,1,5,2
264651,9,21,4,6628,1,0,5,5,2
264652,1,5,1,6629,20,0,10,6,2
264653,5,299,1,6630,20,0,14,4,2
264654,6,708,4,6631,31,60,13,1,2
264655,3,0,0,1,15,0,6,1,2
264656,3,14,2,6632,20,0,10,7,2
264657,3,98,2,137,20,108,3,4,2
264658,9,39,4,6633,5,0,12,4,2
264659,262,21,20,2468,5,117,14,5,2
264660,5,32,1,6634,20,0,4,9,2
264661,1,0,1,1,6,0,6,3,2
264662,1,9,1,6635,20,0,11,1,2
264663,5,5,1,6636,1,0,10,6,2
264664,389,21,44,6637,1,123,5,1,2
264665,5,385,1,6638,1,130,5,9,2
264666,1,9,1,1,15,0,6,1,2
264667,9,257,4,6639,0,0,0,0,2
264668,9,151,4,6640,0,0,13,2,2
264669,1,9,1,1,4,0,6,5,2
264670,5,210,1,6641,1,108,14,5,2
264671,5,15,1,1,20,0,6,4,2
264672,9,20,4,1,12,0,6,1,2
264673,31,168,20,6642,20,119,14,2,2
264674,8,102,4,6643,20,96,13,4,2
264675,676,7,1,1,12,0,0,0,2
264676,407,39,226,6644,12,109,5,3,2
264677,289,242,1,581,12,92,3,5,2
264678,116,986,86,6645,20,108,5,2,2
264679,9,135,4,6646,4,175,3,10,2
264680,5,9,1,1,15,86,14,2,2
264681,47,73,4,6647,5,98,8,9,2
264682,443,21,4,1604,20,80,1,5,2
264683,387,21,39,3523,20,98,14,4,2
264684,3,16,2,1256,20,12,3,4,2
264685,262,92,20,6648,20,94,10,9,2
264686,22,35,14,1,21,0,0,0,2
264687,5,222,1,6649,1,0,3,4,2
264688,1,32,1,6650,5,71,14,9,2
264689,112,242,1,6651,4,119,1,5,2
264690,5,285,1,3866,5,0,10,5,2
264691,42,987,1,1,20,0,10,1,2
264692,6,9,4,6652,1,115,0,0,2
264693,177,39,155,1,15,0,10,5,2
264694,9,144,4,6653,4,101,3,10,2
264695,5,26,1,476,20,85,8,5,2
264696,3,227,2,6654,20,0,10,9,2
264697,5,190,1,1994,20,0,14,4,2
264698,5,60,1,6655,20,96,1,5,2
264699,5,462,1,6656,4,133,14,4,2
264700,677,179,587,6657,0,200,0,0,2
264701,3,470,2,1320,20,111,14,7,2
264702,9,179,4,1,25,0,12,2,2
264703,9,90,4,6658,48,0,14,2,2
264704,3,14,2,4974,20,24,6,2,2
264705,1,90,1,3759,20,88,14,6,2
264706,5,9,1,1,15,79,5,4,2
264707,9,988,4,6659,15,20,0,0,2
264708,1,17,1,6660,20,122,4,4,2
264709,22,18,14,1,15,0,0,0,2
264710,678,21,588,6520,20,85,1,2,2
264711,9,20,4,6661,20,0,1,4,2
264712,1,90,1,1,20,0,10,2,2
264713,25,82,589,5824,20,107,10,4,2
264714,5,989,1,6662,15,7,3,2,2
264715,9,199,4,6663,1,0,8,6,2
264716,5,5,1,1,20,0,3,1,2
264717,5,990,1,1,12,103,6,1,2
264718,104,9,4,6664,5,111,0,0,2
264719,12,20,8,1,15,0,6,6,2
264720,9,0,0,6665,20,61,1,2,2
264721,12,1,8,1,10,0,0,0,2
264722,110,254,1,6666,20,0,10,9,2
264723,9,349,4,6667,0,110,13,9,2
264724,9,179,4,1,42,0,4,5,2
264725,9,19,4,171,20,0,3,9,2
264726,9,9,4,1,20,0,14,1,2
264727,679,21,61,6668,5,120,14,2,2
264728,5,256,1,6669,20,90,14,4,2
264729,112,22,1,6670,20,111,5,6,2
264730,5,299,1,1847,5,85,1,9,2
264731,5,991,1,6671,20,88,5,7,2
264732,1,150,1,1,20,0,6,2,2
264733,8,385,39,4769,20,96,1,4,2
264734,9,251,4,6672,1,0,8,6,2
264735,103,81,1,5744,20,107,12,6,2
264736,9,324,4,6673,1,0,11,7,2
264737,8,135,39,6674,20,101,3,7,2
264738,5,288,1,6675,5,0,5,4,2
264739,1,114,1,6676,5,93,12,5,2
264740,5,88,1,1,5,0,6,5,2
264741,5,88,1,2198,4,0,6,5,2
264742,9,20,4,6677,20,0,11,4,2
264743,8,19,39,2121,25,110,4,5,2
264744,5,14,1,1,15,0,6,3,2
264745,9,9,4,6678,20,0,4,8,2
264746,1,90,1,6679,5,0,6,5,2
264747,12,251,8,1148,20,0,5,7,2
264748,9,0,20,848,12,42,10,3,2
264749,5,32,1,6680,5,0,6,4,2
264750,5,5,1,1,20,0,5,1,2
264751,680,21,500,6681,1,189,10,7,2
264752,31,21,20,6682,20,0,4,5,2
264753,3,992,2,6683,20,0,3,1,2
264754,289,98,1,6684,20,132,6,7,2
264755,5,9,1,1,15,47,1,1,2
264756,12,39,8,733,20,0,5,9,2
264757,12,21,8,2001,20,0,14,4,2
264758,1,90,1,6685,20,0,14,9,2
264759,1,9,1,1,2,0,14,1,2
264760,12,114,8,4387,20,0,1,2,2
264761,681,9,309,3169,15,109,14,6,2
264762,7,5,3,6686,20,86,3,9,2
264763,1,4,29,4521,74,18,0,0,2
264764,682,168,590,2013,20,106,14,5,2
264765,3,889,2,1,15,268,14,5,2
264766,3,562,2,3132,12,60,0,0,2
264767,9,993,4,4022,1,121,1,11,2
264768,5,102,1,6687,5,123,5,5,2
264769,683,135,20,6688,5,107,14,6,2
264770,9,5,4,6689,20,106,13,9,2
264771,1,87,1,6690,5,0,1,4,2
264772,3,32,2,6691,20,0,6,6,2
264773,1,21,1,2214,1,0,10,6,2
264774,9,500,4,6692,5,110,13,8,2
264775,3,994,2,3932,20,0,8,6,2
264776,9,23,4,6693,20,91,7,4,2
264777,9,438,4,4465,20,107,5,7,2
264778,3,0,2,3327,20,0,14,5,2
264779,9,20,4,2638,15,0,4,6,2
264780,5,9,1,1,5,91,3,5,2
264781,9,39,4,6694,5,0,8,4,2
264782,5,310,1,1,15,0,14,1,2
264783,12,21,8,6695,5,130,1,4,2
264784,3,135,2,3860,20,117,6,8,2
264785,684,16,20,5840,1,94,3,6,2
264786,9,9,4,6696,5,0,6,9,2
264787,9,9,4,1,7,74,0,0,2
264788,3,26,2,6697,20,0,11,5,2
264789,685,995,1,6698,0,100,3,3,2
264790,9,20,4,1845,20,0,11,6,2
264791,9,147,4,3265,42,87,6,4,2
264792,421,182,19,5755,5,102,1,9,2
264793,686,21,74,1,20,118,5,5,2
264794,22,617,0,1,20,70,3,2,2
264795,36,21,55,3728,20,118,5,5,2
264796,1,21,1,4784,0,0,3,5,2
264797,9,0,4,6699,5,97,13,2,2
264798,9,9,4,6700,12,200,0,0,2
264799,5,67,1,4238,15,132,4,6,2
264800,48,170,1,1,15,9,10,4,2
264801,9,716,4,5694,20,90,17,2,2
264802,687,21,20,1,15,81,3,4,2
264803,5,295,48,5571,20,0,10,6,2
264804,9,9,4,6701,15,40,6,5,2
264805,9,471,4,6702,15,132,13,2,2
264806,3,227,2,6703,20,0,14,5,2
264807,1,9,1,6704,1,0,6,6,2
264808,6,168,4,6616,15,105,3,2,2
264809,5,2,1,6705,5,0,6,7,2
264810,3,265,2,6706,20,0,4,4,2
264811,31,9,20,1,12,0,14,2,2
264812,9,32,4,6707,15,0,0,0,2
264813,31,5,20,6708,5,91,11,5,2
264814,9,23,4,2418,1,96,8,7,2
264815,6,413,4,2898,15,26,14,2,2
264816,3,32,2,4150,5,118,3,9,2
264817,3,5,2,6709,20,0,14,1,2
264818,5,406,1,1551,20,76,5,6,2
264819,6,12,0,6538,15,10,10,2,2
264820,9,21,4,6710,5,0,8,5,2
264821,3,98,2,2031,20,0,10,6,2
264822,39,137,1,6711,15,94,13,5,2
264823,64,9,74,1,15,100,10,5,2
264824,1,9,1,1,20,0,10,2,2
264825,5,290,1,969,20,130,3,5,2
264826,5,168,1,6712,5,118,14,4,2
264827,1,9,1,1,15,0,0,0,2
264828,1,150,1,1,20,0,6,3,2
264829,9,3,4,1687,15,4,0,0,2
264830,31,209,20,6713,20,97,14,6,2
264831,688,21,558,6714,20,85,5,1,2
264832,3,16,2,6715,20,11,3,4,2
264833,3,32,2,6716,20,0,10,9,2
264834,9,918,4,6717,5,0,1,6,2
264835,9,9,4,6718,15,0,0,0,2
264836,5,195,1,5019,5,104,14,10,2
264837,3,16,2,6719,20,12,3,4,2
264838,6,168,4,6720,15,95,6,5,2
264839,5,90,1,6721,20,0,10,5,2
264840,12,641,8,2883,15,0,5,6,2
264841,5,5,1,2198,5,101,12,6,2
264842,689,168,591,6722,1,126,14,5,2
264843,3,0,2,6723,20,0,10,2,2
264844,5,5,1,1,20,0,14,3,2
264845,3,9,2,1,20,0,4,2,2
264846,3,96,2,6724,20,0,10,9,2
264847,11,23,45,1,20,0,1,5,2
264848,12,210,8,6725,50,0,0,0,2
264849,3,9,2,1,12,59,6,1,2
264850,6,70,4,6726,15,106,6,5,2
264851,690,21,155,6727,15,122,0,0,2
264852,9,9,4,5787,15,63,10,5,2
264853,3,115,2,2986,20,135,11,5,2
264854,9,19,4,1,15,0,6,4,2
264855,5,16,0,1,15,0,5,3,2
264856,9,21,4,3307,5,0,3,7,2
264857,1,70,1,6728,20,93,10,5,2
264858,9,996,4,6729,67,0,0,0,2
264859,9,21,4,6730,20,0,1,4,2
264860,1,626,1,6731,20,103,3,8,2
264861,3,263,2,6732,20,0,10,5,2
264862,5,1,1,321,20,81,1,7,2
264863,9,21,4,6733,5,0,11,4,2
264864,283,997,1,3012,1,117,5,4,2
264865,5,260,1,6734,5,97,11,5,2
264866,5,242,1,6735,5,99,1,2,2
264867,1,9,1,1,23,0,0,0,2
264868,5,204,1,1,15,76,0,0,2
264869,5,296,1,6736,5,0,6,4,2
264870,9,39,4,6737,5,0,14,7,2
264871,3,5,2,6738,20,0,14,4,2
264872,5,98,1,6739,5,0,6,9,2
264873,12,21,592,6740,1,137,10,8,2
264874,3,325,2,2602,20,106,10,11,2
264875,691,998,593,5404,1,102,1,4,2
264876,9,39,4,6741,1,120,11,10,2
264877,12,266,8,1,15,97,9,2,2
264878,5,91,1,6742,15,0,10,5,2
264879,692,98,55,1306,5,143,1,2,2
264880,1,75,1,6743,20,0,6,4,2
264881,5,35,1,1,15,60,6,1,2
264882,3,1,2,2991,20,98,8,6,2
264883,3,32,2,1,20,50,6,6,2
264884,31,117,447,3833,20,105,10,4,2
264885,3,16,2,6744,20,0,10,5,2
264886,9,39,4,3114,5,0,1,9,2
264887,3,39,2,2412,5,109,11,4,2
264888,9,0,4,1,2,40,0,0,2
264889,5,9,1,6745,20,90,3,2,2
264890,36,174,5,1,15,0,6,5,2
264891,5,9,1,1540,20,98,14,2,2
264892,1,5,1,6746,5,0,6,6,2
264893,3,0,2,5231,20,0,14,2,2
264894,5,9,1,6747,20,96,10,2,2
264895,5,219,1,6748,20,76,1,4,2
264896,1,21,1,6749,20,0,14,1,2
264897,22,30,14,6750,20,96,1,6,2
264898,6,439,6,6249,15,0,6,2,2
264899,31,209,20,6751,20,100,11,4,2
264900,530,21,138,6752,20,90,5,2,2
264901,9,9,4,6753,15,0,6,6,2
264902,693,32,594,6754,5,98,3,6,2
264903,3,493,2,1319,20,0,1,4,2
264904,5,9,1,1,20,110,6,2,2
264905,22,9,14,1,15,44,1,1,2
264906,43,462,32,6755,20,98,3,4,2
264907,9,19,4,1,15,0,4,9,2
264908,42,2,1,6756,5,0,3,2,2
264909,694,21,1,3280,20,118,3,7,2
264910,6,56,4,6757,67,0,4,2,2
264911,1,132,1,1,6,0,6,1,2
264912,3,131,2,775,20,110,5,9,2
264913,9,251,4,6758,5,0,12,9,2
264914,9,23,4,1705,20,0,5,9,2
264915,36,491,55,1,15,0,10,2,2
264916,5,140,1,6759,5,0,6,9,2
264917,3,82,2,2218,20,117,14,6,2
264918,10,33,469,6760,15,92,5,5,2
264919,3,21,2,6761,20,0,14,6,2
264920,9,73,4,6762,20,90,13,4,2
264921,9,21,4,6763,15,0,10,2,2
264922,9,155,4,6764,0,120,0,0,2
264923,12,20,8,238,20,0,4,6,2
264924,5,151,1,1,15,98,0,0,2
264925,9,98,4,6765,20,0,5,8,2
264926,1,9,1,1,12,0,10,3,2
264927,3,1,2,6766,20,100,1,4,2
264928,31,16,20,1,12,8,5,2,2
264929,695,135,4,3479,15,108,10,6,2
264930,9,752,4,6767,20,0,14,4,2
264931,3,21,2,6768,20,0,5,2,2
264932,3,312,2,6769,5,106,14,6,2
264933,3,16,2,6770,20,0,10,6,2
264934,3,712,2,6414,20,84,5,4,2
264935,9,281,4,6771,5,92,12,4,2
264936,1,150,1,1,15,0,10,2,2
264937,3,14,2,1,15,24,10,4,2
264938,5,50,1,1,6,68,6,2,2
264939,375,999,595,6772,20,110,11,2,2
264940,9,23,4,6773,5,0,8,4,2
264941,8,1000,39,6774,5,0,13,5,2
264942,8,535,39,3748,20,0,10,9,2
264943,9,359,89,6775,15,9,0,0,2
264944,3,82,2,127,20,114,5,2,2
264945,3,271,2,6776,20,96,3,7,2
264946,3,470,2,6777,20,0,1,4,2
264947,12,73,8,6778,4,139,1,6,2
264948,5,5,1,6779,1,102,1,6,2
264949,5,4,1,1,15,15,3,2,2
264950,1,17,1,1,15,93,4,5,2
264951,9,199,4,6780,5,0,10,8,2
264952,28,0,1,1,2,480,0,0,2
264953,544,21,2,342,20,120,5,6,2
264954,9,53,4,2278,1,0,9,7,2
264955,9,53,0,1,0,0,0,0,2
264956,5,128,1,6781,0,103,5,4,2
264957,9,758,4,2419,5,0,3,7,2
264958,3,21,2,2415,20,0,6,7,2
264959,558,511,1,6782,4,86,1,4,2
264960,22,5,14,1,2,0,6,2,2
264961,319,578,1,5838,0,91,11,4,2
264962,5,73,1,6783,20,0,10,2,2
264963,9,21,4,6784,15,0,0,0,2
264964,3,21,2,6785,20,0,3,9,2
264965,3,2,2,3131,20,132,1,6,2
264966,9,71,4,6786,8,0,0,0,2
264967,9,128,4,6787,15,0,0,0,2
264968,47,456,39,6788,20,105,12,6,2
264969,3,783,2,1963,20,21,3,5,2
264970,47,165,39,4207,5,0,5,7,2
264971,5,1001,1,1,20,0,14,4,2
264972,9,21,4,6789,4,0,14,8,2
264973,9,39,4,6348,5,0,12,4,2
264974,112,55,1,6790,4,0,14,9,2
264975,31,733,20,6791,20,117,14,4,2
264976,9,632,4,2329,4,0,8,9,2
264977,9,281,4,6792,20,109,12,7,2
264978,5,21,1,6793,20,109,14,5,2
264979,9,19,4,1,67,0,14,5,2
264980,1,5,1,1,15,0,10,5,2
264981,5,137,1,6794,5,0,3,6,2
264982,3,16,2,6795,20,0,3,6,2
264983,3,230,2,6796,20,0,4,6,2
264984,5,30,596,6797,1,110,1,8,2
264985,5,21,1,1961,20,0,10,5,2
264986,3,792,2,4056,20,0,3,7,2
264987,5,355,1,6798,20,0,10,4,2
264988,9,23,4,6799,20,94,13,9,2
264989,9,65,4,6800,15,63,12,1,2
264990,3,21,2,6801,20,0,5,6,2
264991,9,20,4,1,34,0,14,2,2
264992,5,117,1,6802,0,0,5,4,2
264993,9,18,4,859,15,40,11,1,2
264994,3,127,2,788,15,0,14,6,2
264995,9,112,4,6803,20,0,5,9,2
264996,110,229,1,6804,1,97,8,6,2
264997,5,314,1,1,27,0,6,1,2
264998,696,92,597,566,20,130,14,4,2
264999,697,462,598,6805,20,115,5,5,2
265000,5,102,1,4876,20,111,14,8,2
265001,9,53,4,6348,5,99,13,9,2
265002,120,9,361,6806,5,94,3,9,2
265003,31,5,20,6807,20,99,5,4,2
265004,9,21,4,6542,15,0,14,4,2
265005,112,2,599,6808,1,0,10,6,2
265006,31,1002,20,6809,5,131,10,6,2
265007,3,21,2,2041,20,101,1,4,2
265008,5,195,1,321,5,109,1,7,2
265009,3,21,2,6810,15,0,12,1,2
265010,5,39,1,1,20,0,5,2,2
265011,9,23,4,4856,5,108,13,7,2
265012,5,5,1,6811,20,0,3,5,2
265013,22,5,14,6812,15,0,10,4,2
265014,31,5,20,6813,15,93,14,4,2
265015,9,39,4,6814,5,0,7,6,2
265016,9,135,4,6345,20,0,14,9,2
265017,9,20,22,6815,20,0,10,6,2
265018,3,227,2,3996,5,100,10,6,2
265019,5,222,1,6816,15,0,1,1,2
265020,362,578,122,5661,1,97,10,8,2
265021,162,128,42,2772,5,121,5,8,2
265022,77,0,92,1,15,0,0,0,2
265023,5,22,1,6817,20,0,14,9,2
265024,3,3,2,6818,15,0,3,5,2
265025,9,21,4,6819,1,0,5,2,2
265026,31,5,20,2599,15,0,6,4,2
265027,9,222,4,6820,5,0,1,6,2
265028,3,9,179,6821,15,127,10,1,2
265029,9,9,4,6822,15,149,3,2,2
265030,3,56,2,6823,9,0,4,2,2
265031,22,5,14,6824,15,92,1,2,2
265032,12,32,8,2633,20,0,4,7,2
265033,9,39,600,6825,20,137,7,9,2
265034,9,145,4,6826,20,76,12,5,2
265035,3,151,2,6827,15,0,10,4,2
265036,5,222,1,6828,20,0,3,6,2
265037,9,228,601,84,1,103,14,5,2
265038,3,21,2,6829,20,0,14,5,2
265039,3,1003,2,6830,15,0,6,5,2
265040,8,5,39,6831,20,0,6,4,2
265041,9,39,4,6832,0,0,0,0,2
265042,263,733,1,6833,5,140,5,9,2
265043,9,56,4,570,20,0,6,6,2
265044,5,168,1,6735,0,103,12,1,2
265045,3,39,2,6834,20,0,14,9,2
265046,3,74,2,663,20,0,3,4,2
265047,3,21,2,5121,20,97,14,6,2
265048,3,227,2,6715,15,12,3,6,2
265049,698,9,1,1540,20,104,3,5,2
265050,3,16,2,6835,20,0,1,2,2
265051,5,298,1,6836,20,0,4,9,2
265052,3,14,2,1,15,0,3,4,2
265053,3,14,2,3932,20,26,14,5,2
265054,12,206,8,6837,5,94,12,4,2
265055,9,136,4,2401,20,0,13,6,2
265056,599,766,86,6838,20,125,14,9,2
265057,699,17,122,6839,20,92,6,6,2
265058,5,9,1,1,20,110,0,0,2
265059,5,0,1,1,80,29,0,0,2
265060,3,114,2,2114,20,135,5,4,2
265061,281,9,0,1,21,72,0,0,2
265062,700,1004,602,6164,7,100,0,0,2
265063,701,21,603,6366,20,141,14,2,2
265064,5,102,604,2473,20,93,1,2,2
265065,5,128,1,6840,20,0,6,6,2
265066,71,21,35,6841,20,146,5,4,2
265067,5,1005,1,6842,20,92,14,5,2
265068,9,19,4,6843,15,0,3,9,2
265069,3,312,2,6844,20,0,4,7,2
265070,5,9,1,1,15,54,10,2,2
265071,9,9,4,84,20,0,3,2,2
265072,3,39,2,6845,15,0,13,5,2
265073,9,743,4,6846,1,0,5,7,2
265074,9,19,4,6407,20,0,3,6,2
265075,9,109,4,6847,20,0,13,6,2
265076,3,9,2,1,12,0,6,1,2
265077,702,228,34,3792,20,85,14,4,2
265078,31,5,20,6848,15,95,3,5,2
265079,5,2,48,6849,5,0,3,9,2
265080,9,4,4,6850,15,35,5,2,2
265081,7,150,10,5939,15,97,3,4,2
265082,5,16,1,1,15,0,6,5,2
265083,5,9,1,1,21,45,0,0,2
265084,9,373,4,347,20,0,14,9,2
265085,9,3,4,6851,15,5,10,6,2
265086,3,109,2,2405,20,0,6,5,2
265087,9,1006,4,6042,15,94,11,1,2
265088,3,39,2,6852,20,0,14,9,2
265089,3,151,0,6853,20,0,3,6,2
265090,8,90,39,6854,20,0,3,6,2
265091,40,301,54,6855,4,114,11,8,2
265092,9,9,382,6856,15,78,3,4,2
265093,9,9,4,6857,15,0,10,6,2
265094,3,23,2,6858,20,0,14,7,2
265095,3,0,2,6859,15,0,14,2,2
265096,3,415,2,224,20,0,5,6,2
265097,5,21,1,6860,20,106,1,5,2
265098,9,0,4,6861,19,0,0,0,2
265099,5,98,1,6153,20,0,3,6,2
265100,521,349,1,6862,20,127,1,7,2
265101,9,23,4,3393,5,120,12,10,2
265102,9,21,4,6863,15,20,0,0,2
265103,5,73,1,6864,20,0,10,2,2
265104,9,23,4,6865,1,106,12,9,2
265105,9,16,4,6866,15,0,3,4,2
265106,9,127,4,6867,15,0,14,4,2
265107,5,21,1,6868,20,121,3,2,2
265108,7,9,10,6869,15,103,3,5,2
265109,5,388,1,1,15,0,14,1,2
265110,3,16,2,5829,20,0,5,1,2
265111,1,21,1,6870,5,0,5,9,2
265112,9,1007,4,6871,15,0,3,2,2
265113,9,0,4,1396,20,0,13,5,2
265114,9,26,4,6872,15,90,15,5,2
265115,12,210,8,4656,20,0,5,6,2
265116,5,9,1,1,15,0,0,0,2
265117,1,343,1,6302,1,96,5,5,2
265118,5,18,1,1,20,8,0,0,2
265119,3,12,2,5097,20,0,3,2,2
265120,9,4,5,6873,20,10,3,3,2
265121,8,5,39,6874,5,0,11,5,2
265122,703,87,605,6875,1,125,1,4,2
265123,163,21,606,1176,1,101,14,4,2
265124,22,32,14,3655,20,113,3,9,2
265125,52,9,607,6204,20,73,10,9,2
265126,704,204,32,6876,20,100,14,5,2
265127,9,9,4,6877,15,0,3,4,2
265128,77,9,608,1,20,86,0,0,2
265129,6,23,4,6878,20,113,12,4,2
265130,9,9,361,1,15,0,3,9,2
265131,1,12,1,6879,15,12,14,6,2
265132,8,1008,39,3740,5,0,1,4,2
265133,705,668,117,6880,20,87,3,4,2
265134,9,710,4,6881,5,106,13,7,2
265135,9,39,59,4398,20,107,12,4,2
265136,3,9,2,6882,15,0,3,1,2
265137,12,21,8,6883,5,111,12,2,2
265138,9,65,4,151,5,93,7,9,2
265139,9,1009,4,6884,8,0,0,0,2
265140,5,434,1,6617,1,0,1,4,2
265141,5,9,1,6885,4,103,14,5,2
265142,5,59,1,1,15,0,6,6,2
265143,421,145,19,6886,20,120,5,9,2
265144,1,929,1,1,12,20,1,5,2
265145,9,136,4,6887,0,115,12,7,2
265146,9,81,4,6888,5,90,16,6,2
265147,5,221,1,1,20,84,7,5,2
265148,47,321,4,970,20,102,9,7,2
265149,5,9,1,1,15,0,0,0,2
265150,31,32,20,5434,20,102,14,5,2
265151,3,14,2,6889,20,97,14,9,2
265152,168,21,609,3148,20,133,3,7,2
265153,47,133,4,6151,5,113,8,8,2
265154,5,9,1,1,12,0,6,1,2
265155,5,88,1,6890,5,91,14,4,2
265156,706,255,1,4991,5,112,11,4,2
265157,3,960,2,6891,1,0,10,4,2
265158,31,21,20,6892,5,100,1,1,2
265159,5,174,5,1,15,0,5,4,2
265160,5,80,1,6893,1,110,10,8,2
265161,3,9,2,1,15,24,3,2,2
265162,3,823,2,4438,20,103,6,4,2
265163,707,219,20,6894,20,99,5,7,2
265164,36,427,55,2704,5,140,3,6,2
265165,381,21,1,3485,20,100,3,9,2
265166,708,21,19,5296,1,173,1,2,2
265167,3,603,2,6069,15,0,6,4,2
265168,79,70,179,6895,15,80,14,2,2
265169,6,19,4,1,24,0,0,0,2
265170,384,18,610,6896,15,40,10,4,2
265171,39,21,1,1,20,0,14,2,2
265172,1,9,1,1,15,0,3,5,2
265173,42,155,1,6897,20,83,0,0,2
265174,5,4,1,1,15,0,14,2,2
265175,9,180,4,6898,5,109,13,8,2
265176,5,107,1,1,22,0,0,0,2
265177,3,9,2,1,2,0,14,3,2
265178,3,21,2,6899,20,0,10,5,2
265179,5,403,1,6900,1,97,14,6,2
265180,380,168,20,6901,20,117,14,5,2
265181,39,1,1,6902,20,80,5,6,2
265182,5,13,1,4067,5,121,1,9,2
265183,10,418,7,6903,15,114,14,2,2
265184,1,482,1,6904,20,0,4,7,2
265185,5,65,1,6905,15,85,12,1,2
265186,9,16,4,6906,15,0,6,9,2
265187,107,979,1,4675,20,95,5,4,2
265188,12,470,8,6907,15,0,3,7,2
265189,3,738,2,6908,15,120,3,6,2
265190,5,5,1,1,15,0,12,1,2
265191,3,0,2,6909,20,0,5,5,2
265192,709,9,611,1276,15,68,0,0,2
265193,5,272,1,1,15,84,8,5,2
265194,1,1010,1,1,15,10,14,2,2
265195,3,220,2,6910,20,0,10,6,2
265196,1,9,1,1,15,0,6,3,2
265197,6,9,4,6911,2,15,10,2,2
265198,3,82,2,2400,20,119,14,6,2
265199,9,20,4,6912,15,0,4,6,2
265200,5,161,1,6913,5,0,3,9,2
265201,9,251,4,6914,1,0,8,7,2
265202,5,35,3,1,15,0,3,1,2
265203,5,9,1,1,15,0,4,2,2
265204,324,150,612,6915,15,98,5,2,2
265205,3,227,2,6916,20,0,3,4,2
265206,9,9,4,6917,15,0,0,0,2
265207,3,0,2,6918,15,24,0,0,2
265208,5,32,1,6919,5,108,14,4,2
265209,1,147,1,1044,15,220,6,5,2
265210,9,21,4,6920,20,0,15,5,2
265211,3,3,2,6921,15,0,3,1,2
265212,9,39,4,6922,5,0,13,9,2
265213,5,338,1,6923,20,0,5,4,2
265214,1,32,1,1,21,23,4,2,2
265215,710,1011,1,6924,4,0,14,7,2
265216,9,9,316,3316,20,0,4,9,2
265217,6,266,4,6925,62,88,0,0,2
265218,5,87,1,6926,5,100,12,2,2
265219,5,301,1,6927,1,118,14,10,2
265220,711,90,34,3897,5,133,14,9,2
265221,9,5,4,784,15,0,1,6,2
265222,5,102,1,6928,5,0,6,4,2
265223,3,160,2,1,15,0,10,5,2
265224,3,377,2,1,7,0,4,4,2
265225,3,0,2,6929,15,0,6,2,2
265226,12,20,8,238,15,0,4,4,2
265227,5,311,1,6930,4,0,10,9,2
265228,3,21,2,6931,20,0,4,7,2
265229,3,16,2,6932,15,0,14,2,2
265230,3,73,2,2004,5,140,11,6,2
265231,3,130,2,6933,5,83,10,6,2
265232,3,712,2,573,5,119,5,9,2
265233,31,70,20,1,12,110,0,0,2
265234,168,242,613,5927,1,138,5,8,2
265235,5,338,1,6934,1,0,3,6,2
265236,31,5,20,1,15,98,14,2,2
265237,12,180,8,2258,20,0,14,9,2
265238,3,862,2,2115,15,110,5,6,2
265239,6,867,4,6935,12,0,0,0,2
265240,3,14,2,1024,20,25,10,2,2
265241,3,21,2,6936,15,117,14,4,2
265242,36,316,55,1,12,0,10,6,2
265243,9,21,4,6937,12,0,12,1,2
265244,3,220,2,6938,1,0,10,6,2
265245,10,135,7,6939,15,96,14,2,2
265246,6,39,4,4736,15,0,14,6,2
265247,5,130,1,1410,1,98,1,8,2
265248,1,9,1,1,15,0,10,1,2
265249,1,9,1,1,15,0,6,2,2
265250,712,210,1,6940,20,0,10,6,2
265251,5,811,1,6941,1,125,11,5,2
265252,5,26,1,6942,5,0,3,2,2
265253,5,32,1,6943,20,0,10,5,2
265254,3,21,2,6944,20,0,1,3,2
265255,9,9,4,6945,15,113,14,2,2
265256,30,272,19,5133,15,90,1,2,2
265257,572,613,1,6946,4,87,14,9,2
265258,36,46,215,6947,20,100,9,6,2
265259,9,1012,4,6948,1,117,1,7,2
265260,252,1013,1,6558,1,119,14,7,2
265261,5,5,1,6949,5,0,3,6,2
265262,9,216,4,6950,15,0,5,8,2
265263,9,20,4,1,41,0,5,1,2
265264,3,580,2,6951,20,0,4,9,2
265265,9,20,4,1,41,0,10,2,2
265266,604,578,1,6952,1,95,5,7,2
265267,5,5,34,6953,5,90,12,5,2
265268,713,21,155,1,20,105,1,1,2
265269,714,471,614,6954,20,113,14,4,2
265270,3,548,2,260,20,125,5,4,2
265271,11,37,45,1,15,88,13,2,2
265272,45,462,35,6955,15,109,3,6,2
265273,3,14,2,1024,20,24,10,2,2
265274,9,32,4,1475,20,140,1,8,2
265275,9,45,4,6956,20,0,5,9,2
265276,333,222,34,6166,1,122,1,9,2
265277,3,16,2,3969,15,23,10,2,2
265278,9,1014,4,6957,5,0,5,4,2
265279,9,0,0,6958,12,15,3,2,2
265280,9,53,4,6959,0,0,0,0,2
265281,9,222,4,6960,5,122,1,7,2
265282,289,21,1,5147,20,88,14,4,2
