item_id,performer_ids,style,medium,music_douban_score,music_douban_votes,publish_time,type
166345,15377,8,1,0,5,9,1
166346,15378,2,7,2,2,2,1
166347,15379,5,7,0,0,9,1
166348,15380,8,3,1,6,9,1
166349,15381,10,3,0,7,9,1
166350,15382,3,7,3,0,9,1
166351,15383,2,104,2,2,30,1
166352,15384,2,1,0,5,9,1
166353,15385,2,1,3,4,9,1
166354,15386,0,1,0,4,9,1
166355,15387,8,1,9,3,9,1
166356,15388,10,1,6,5,9,1
166357,15389,3,3,4,0,9,1
166358,15390,2,7,2,2,9,1
166359,15391,3,3,4,3,9,1
166360,15392,3,1,9,5,9,1
166361,15393,2,1,1,4,9,1
166362,15394,2,7,3,6,9,1
166363,15395,5,1,2,2,44,1
166364,15396,4,4,0,6,23,1
166365,15397,4,1,9,4,25,1
166366,15398,4,3,9,5,9,1
166367,15399,2,7,9,0,9,1
166368,15400,3,1,0,0,25,1
166369,15401,3,1,9,0,9,1
166370,15402,3,1,2,2,9,1
166371,15403,5,1,9,3,9,1
166372,15404,1,3,12,3,9,1
166373,15405,2,3,7,3,9,1
166374,15406,8,3,5,0,9,1
166375,15407,3,3,7,3,9,1
166376,15408,3,3,3,4,9,1
166377,15409,3,3,9,8,9,1
166378,15410,3,3,1,3,9,1
166379,15411,3,3,9,8,9,1
166380,15412,3,3,9,0,9,1
166381,15413,3,3,4,4,9,1
166382,15414,3,1,6,5,9,1
166383,15415,2,1,9,5,9,1
166384,15416,3,1,7,5,9,1
166385,15417,10,3,3,3,9,1
166386,15418,2,1,2,2,20,1
166387,15419,6,7,1,8,9,1
166388,15420,2,1,2,2,20,1
166389,15421,8,1,4,3,9,1
166390,15422,2,7,2,2,24,1
166391,15423,0,3,4,3,9,1
166392,15424,0,1,1,8,9,1
166393,15425,3,3,6,3,9,1
166394,15426,5,3,4,6,9,1
166395,15427,1,3,3,3,9,1
166396,15428,6,4,9,4,67,1
166397,15429,0,1,9,8,9,1
166398,15430,2,1,1,4,9,1
166399,15431,2,1,1,3,9,1
166400,15432,3,1,3,7,9,1
166401,15433,3,7,0,7,9,1
166402,15434,3,1,3,5,9,1
166403,15435,10,3,0,7,9,1
166404,15436,5,7,9,0,9,1
166405,15437,8,3,0,7,9,1
166406,15438,6,7,1,4,9,1
166407,15439,1,3,1,5,9,1
166408,15440,1,3,7,5,9,1
166409,15441,5,4,2,2,34,1
166410,15442,8,3,9,3,9,1
166411,15443,2,7,1,4,65,1
166412,15444,0,1,7,4,9,1
166413,15445,5,4,2,2,34,1
166414,15446,4,1,1,5,9,1
166415,15447,0,7,0,5,9,1
166416,15448,2,3,4,4,9,1
166417,15449,3,1,3,4,9,1
166418,15450,3,1,7,8,9,1
166419,15451,3,1,7,3,9,1
166420,15452,8,1,4,3,9,1
166421,15453,3,1,4,3,9,1
166422,15454,0,1,9,5,9,1
166423,15455,4,7,9,3,9,1
166424,15456,2,2,2,2,3,1
166425,15457,2,2,2,2,3,1
166426,15458,1,3,2,2,3,1
166427,15459,1,4,2,2,3,1
166428,15460,3,3,4,5,6,1
166429,15461,2,2,2,2,25,1
166430,15462,3,1,4,0,6,1
166431,15463,9,3,9,4,5,1
166432,15464,8,1,9,5,9,1
166433,15465,2,7,3,0,9,1
166434,15466,2,7,2,2,9,1
166435,15467,3,1,2,2,21,1
166436,15468,4,1,1,5,2,1
166437,15469,2,1,2,2,9,1
166438,15470,8,3,0,0,23,1
166439,15471,0,1,9,7,9,1
166440,15472,0,3,3,4,9,1
166441,15473,1,3,1,5,9,1
166442,15474,3,7,4,7,9,1
166443,15475,8,1,0,0,9,1
166444,15476,8,1,1,0,9,1
166445,15477,3,3,3,3,9,1
166446,15478,8,1,2,2,55,1
166447,15479,3,3,1,7,9,1
166448,15480,3,3,3,8,9,1
166449,15481,9,3,7,3,9,1
166450,15482,5,3,0,3,9,1
166451,15483,0,3,3,3,9,1
166452,15484,1,3,1,5,9,1
166453,15485,5,7,7,3,9,1
166454,15486,0,7,1,8,9,1
166455,15487,2,1,2,2,51,1
166456,15488,5,3,1,7,9,1
166457,15489,2,7,0,3,37,1
166458,15490,1,2,1,3,2,1
166459,15491,1,3,9,0,23,1
166460,15492,2,1,2,2,13,1
166461,15493,8,3,5,8,9,1
166462,15494,0,4,3,4,9,1
166463,15495,5,1,1,3,15,1
166464,15496,10,3,9,0,9,1
166465,15497,7,3,3,0,9,1
166466,15498,3,3,9,0,9,1
166467,15499,0,1,9,8,9,1
166468,15500,1,1,6,3,3,1
166469,15501,10,3,9,0,9,1
166470,15502,2,7,5,3,9,1
166471,15503,3,1,1,0,9,1
166472,15504,3,11,0,5,9,1
166473,15505,2,7,3,4,23,1
166474,15506,2,7,9,4,9,1
166475,15507,8,1,1,5,9,1
166476,15508,3,3,9,7,9,1
166477,15509,3,1,9,8,9,1
166478,15510,3,3,7,7,9,1
166479,15511,3,1,5,3,9,1
166480,15512,0,3,0,8,9,1
166481,15513,2,2,1,3,2,1
166482,15514,4,1,4,0,9,1
166483,15515,10,3,9,8,9,1
166484,15516,3,3,4,5,9,1
166485,15517,1,3,0,5,9,1
166486,15518,2,3,0,0,2,1
166487,15519,3,3,9,8,9,1
166488,15520,2,1,2,2,9,1
166489,15521,2,1,2,2,65,1
166490,15522,10,1,4,4,9,1
166491,15523,3,3,1,8,9,1
166492,15524,3,3,9,8,9,1
166493,15525,8,3,5,7,9,1
166494,15526,0,7,3,8,9,1
166495,15527,2,4,3,0,9,1
166496,15528,3,1,4,1,9,1
166497,15529,2,35,9,3,9,1
166498,15530,3,4,5,5,9,1
166499,15531,0,1,1,3,20,1
166500,15532,3,1,3,1,9,1
166501,15533,10,1,1,5,9,1
166502,15534,6,7,0,0,9,1
166503,15535,2,7,2,2,65,1
166504,15536,8,1,4,4,9,1
166505,15537,1,3,9,3,9,1
166506,15538,1,3,3,1,9,1
166507,15539,3,3,1,0,9,1
166508,15540,3,19,5,5,9,1
166509,15541,3,14,5,0,9,1
166510,15542,10,7,2,2,9,1
166511,15543,1,3,3,3,9,1
166512,15544,4,1,4,0,9,1
166513,15545,2,1,4,4,9,1
166514,15546,2,35,9,3,9,1
166515,15547,3,1,7,8,9,1
166516,15548,2,7,3,5,9,1
166517,15549,10,1,9,5,9,1
166518,15550,3,1,9,7,9,1
166519,15551,1,1,7,5,9,1
166520,15552,2,1,9,6,9,1
166521,15553,2,3,1,3,9,1
166522,15554,4,3,1,0,9,1
166523,15555,2,3,3,3,9,1
166524,15556,3,3,1,7,9,1
166525,15557,3,1,0,1,9,1
166526,15558,3,1,6,7,9,1
166527,15559,2,1,1,6,9,1
166528,15560,4,1,9,0,21,1
166529,15561,3,0,4,3,9,1
166530,15562,0,7,3,5,9,1
166531,15563,3,1,1,5,9,1
166532,15564,1,3,1,0,9,1
166533,15565,0,3,7,0,9,1
166534,15566,1,3,1,8,9,1
166535,15567,0,3,3,5,9,1
166536,15568,2,1,2,2,9,1
166537,15569,2,1,2,2,9,1
166538,15570,0,1,5,0,2,1
166539,15571,5,3,9,0,9,1
166540,15572,5,1,2,2,27,1
166541,15573,3,3,4,3,9,1
166542,15574,3,1,3,8,9,1
166543,15575,1,2,1,5,9,1
166544,15576,10,3,0,0,9,1
166545,15577,1,4,2,2,9,1
166546,15578,2,3,7,3,9,1
166547,15579,3,3,3,3,9,1
166548,15580,10,7,3,0,9,1
166549,15581,2,1,1,4,9,1
166550,15582,1,35,1,5,9,1
166551,15583,3,96,3,0,9,1
166552,15584,3,14,10,3,9,1
166553,15585,1,3,9,0,9,1
166554,15586,2,2,2,2,3,1
166555,15587,10,3,1,3,3,1
166556,15588,0,1,2,2,3,1
166557,15589,3,3,2,2,3,1
166558,15590,3,3,7,3,6,1
166559,15591,0,3,9,4,5,1
166560,15592,2,105,2,2,3,1
166561,15593,3,2,7,0,4,1
166562,15594,0,7,3,3,9,1
166563,15595,2,1,2,2,9,1
166564,15596,3,3,1,7,9,1
166565,15597,3,3,9,7,9,1
166566,15598,2,1,3,3,9,1
166567,15599,0,3,4,0,9,1
166568,15600,9,4,5,5,42,1
166569,15601,3,1,1,8,9,1
166570,15602,1,1,9,0,9,1
166571,15603,3,3,9,7,9,1
166572,15604,2,7,1,4,9,1
166573,15605,0,7,3,4,9,1
166574,15606,9,3,9,5,9,1
166575,15607,1,3,9,0,9,1
166576,15608,5,3,1,3,9,1
166577,15609,0,7,7,0,9,1
166578,15610,9,1,3,3,9,1
166579,15611,8,3,1,5,9,1
166580,15612,3,2,1,5,9,1
166581,15613,1,7,3,3,9,1
166582,15614,2,1,9,4,34,1
166583,15615,3,7,4,5,9,1
166584,15616,3,3,3,8,9,1
166585,15617,2,1,2,2,9,1
166586,15618,2,1,1,0,9,1
166587,15619,0,1,2,2,9,1
166588,15620,8,3,2,2,9,1
166589,15621,3,3,9,3,9,1
166590,15622,3,3,3,3,9,1
166591,15623,0,1,9,0,9,1
166592,15624,2,7,2,2,9,1
166593,15625,0,1,1,5,9,1
166594,15626,0,7,9,0,9,1
166595,15627,3,1,9,8,9,1
166596,15628,0,4,3,8,9,1
166597,15629,5,1,1,3,9,1
166598,15630,2,7,4,4,9,1
166599,15631,4,3,1,3,9,1
166600,15632,0,1,6,0,9,1
166601,15633,0,7,4,5,9,1
166602,15634,12,7,9,4,9,1
166603,15635,3,1,2,2,9,1
166604,15636,6,7,9,0,9,1
166605,15637,1,3,1,3,9,1
166606,15638,10,1,1,5,9,1
166607,15639,4,3,9,0,9,1
166608,15640,10,1,1,7,9,1
166609,15641,8,3,2,2,24,1
166610,15642,5,1,2,2,13,1
166611,15643,0,1,5,3,30,1
166612,15644,3,1,9,0,9,1
166613,15645,3,1,1,0,9,1
166614,15646,1,1,0,3,9,1
166615,15647,3,1,9,0,9,1
166616,15648,2,7,2,2,65,1
166617,15649,1,7,1,3,9,1
166618,15650,0,2,1,4,21,1
166619,15651,7,3,9,3,9,1
166620,15652,4,1,1,8,9,1
166621,15653,0,3,0,5,9,1
166622,15654,1,3,9,3,9,1
166623,15655,1,1,7,0,9,1
166624,15656,0,7,9,7,9,1
166625,15657,1,7,7,0,9,1
166626,15658,8,1,3,0,9,1
166627,15659,9,7,9,7,9,1
166628,8324,2,7,2,2,65,1
166629,15660,3,3,9,0,9,1
166630,15661,10,7,3,0,9,1
166631,15662,10,3,9,8,9,1
166632,15663,10,3,7,8,9,1
166633,15664,0,7,1,5,9,1
166634,15665,8,3,0,3,9,1
166635,15666,8,3,0,3,2,1
166636,15667,3,3,0,7,9,1
166637,15668,1,3,9,4,2,1
166638,15669,3,3,0,7,9,1
166639,15670,3,3,9,7,9,1
166640,15671,1,3,9,0,9,1
166641,15672,2,7,4,3,9,1
166642,15673,3,1,1,0,9,1
166643,15674,2,3,0,4,9,1
166644,15675,3,1,0,7,9,1
166645,15676,0,7,9,8,9,1
166646,15677,2,1,1,4,9,1
166647,15678,5,7,2,2,9,1
166648,15679,8,1,0,8,9,1
166649,15680,3,1,1,3,9,1
166650,15681,2,1,1,0,9,1
166651,15682,2,7,2,2,9,1
166652,15683,8,7,1,8,9,1
166653,15684,2,7,0,3,9,1
166654,15685,10,1,0,0,9,1
166655,15686,0,3,0,0,25,1
166656,15687,1,1,1,4,9,1
166657,15688,4,1,9,0,9,1
166658,15689,10,1,4,0,9,1
166659,15690,4,3,0,0,2,1
166660,15691,3,3,7,3,9,1
166661,15692,3,3,4,0,9,1
166662,15693,12,3,2,2,38,1
166663,15694,1,3,2,2,3,1
166664,15695,3,0,9,0,4,1
166665,15696,9,3,1,4,5,1
166666,15697,3,7,3,0,5,1
166667,15698,2,3,4,5,5,1
166668,15699,2,2,3,6,5,1
166669,15700,0,1,4,3,9,1
166670,15701,3,1,7,8,9,1
166671,15702,11,7,9,8,9,1
166672,15703,9,1,9,6,19,1
166673,15704,2,1,1,4,1,1
166674,15705,8,1,5,5,9,1
166675,15706,3,1,9,4,0,1
166676,15707,2,2,9,0,25,1
166677,15708,3,1,7,0,9,1
166678,15709,8,2,9,3,9,1
166679,15710,10,3,7,0,9,1
166680,15711,0,1,1,3,9,1
166681,15712,10,1,1,5,9,1
166682,15713,3,3,1,8,9,1
166683,15714,8,7,9,0,9,1
166684,15715,2,1,9,4,9,1
166685,15716,2,1,3,6,9,1
166686,15717,0,7,7,0,9,1
166687,15718,3,1,1,7,9,1
166688,15719,3,3,3,3,23,1
166689,15720,3,1,9,8,9,1
166690,15721,3,3,0,7,2,1
166691,15722,8,3,9,3,9,1
166692,15723,3,1,4,0,9,1
166693,15724,2,7,3,4,9,1
166694,15725,9,1,3,3,9,1
166695,15726,10,3,2,2,24,1
166696,15727,4,3,9,3,9,1
166697,15728,3,3,9,7,9,1
166698,15729,10,1,6,0,9,1
166699,15730,1,7,0,3,9,1
166700,15731,3,60,1,4,9,1
166701,15732,3,3,2,2,9,1
166702,15733,1,7,3,0,9,1
166703,15734,3,3,3,5,9,1
166704,15735,8,0,9,3,38,1
166705,15736,0,3,7,0,9,1
166706,15737,10,3,9,0,9,1
166707,15738,3,3,7,4,9,1
166708,15739,3,3,1,7,9,1
166709,15740,2,2,9,0,9,1
166710,15741,9,7,4,4,9,1
166711,15742,3,1,3,7,9,1
166712,15743,2,7,3,3,9,1
166713,15744,10,3,3,3,9,1
166714,15745,10,1,3,8,9,1
166715,15746,0,1,9,3,9,1
166716,15747,10,1,9,4,9,1
166717,15748,3,1,3,3,9,1
166718,15749,10,1,0,3,39,1
166719,15750,0,3,9,3,23,1
166720,15751,3,1,1,4,9,1
166721,15752,3,3,4,8,9,1
166722,15753,5,3,9,4,2,1
166723,15754,3,3,4,4,9,1
166724,15755,2,1,9,0,9,1
166725,15756,3,1,1,3,9,1
166726,15757,10,3,3,3,9,1
166727,15758,3,1,5,0,9,1
166728,15759,2,3,3,6,9,1
166729,15760,3,1,9,0,9,1
166730,15761,3,1,3,1,9,1
166731,15762,8,1,3,0,9,1
166732,15763,8,1,1,3,9,1
166733,15764,2,7,2,2,9,1
166734,15765,0,3,9,5,9,1
166735,15766,0,7,3,3,9,1
166736,15767,2,1,9,0,9,1
166737,15768,2,1,9,0,9,1
166738,15769,3,1,3,7,9,1
166739,15770,3,1,0,5,9,1
166740,15771,2,7,0,3,9,1
166741,15772,3,1,9,0,9,1
166742,15773,10,7,0,5,9,1
166743,15774,3,1,1,5,9,1
166744,15775,0,1,1,5,9,1
166745,15776,0,1,1,5,9,1
166746,15777,1,1,1,4,2,1
166747,15778,3,1,3,11,9,1
166748,15779,2,1,2,2,9,1
166749,15780,3,1,9,8,9,1
166750,15781,8,7,0,5,9,1
166751,15782,10,1,7,0,9,1
166752,15783,1,3,9,4,2,1
166753,15784,3,3,9,8,9,1
166754,15785,1,3,9,5,2,1
166755,15786,1,3,3,8,9,1
166756,15787,3,1,4,4,9,1
166757,15788,8,3,0,5,9,1
166758,15789,1,3,1,6,2,1
166759,15790,2,2,1,0,23,1
166760,15791,5,1,0,4,9,1
166761,15792,10,7,4,3,9,1
166762,15793,3,1,9,5,9,1
166763,15794,4,1,3,5,9,1
166764,15795,5,1,5,4,23,1
166765,15796,2,1,0,0,9,1
166766,15797,5,1,2,2,54,1
166767,15798,3,1,5,3,9,1
166768,15799,8,7,9,3,9,1
166769,15800,8,1,0,1,9,1
166770,15801,1,7,9,8,9,1
166771,15802,0,1,0,7,9,1
166772,15803,0,1,7,0,9,1
166773,15804,10,3,1,4,9,1
166774,15805,3,3,1,3,9,1
166775,15806,3,3,0,5,9,1
166776,15807,0,7,3,3,9,1
166777,15808,3,1,3,4,9,1
166778,15809,0,4,5,5,9,1
166779,15810,1,3,3,3,23,1
166780,15811,3,3,6,5,9,1
166781,15812,0,1,1,4,9,1
166782,15813,8,4,2,2,55,1
166783,15814,8,3,0,3,23,1
166784,15815,8,3,5,4,6,1
166785,15816,2,1,1,3,6,1
166786,15817,5,2,0,5,17,1
166787,15818,3,3,0,0,24,1
166788,15819,2,1,5,0,31,1
166789,15820,3,3,1,3,5,1
166790,15821,10,1,4,5,5,1
166791,15822,3,1,1,0,4,1
166792,15823,1,35,1,0,9,1
166793,15824,0,3,0,8,2,1
166794,15825,8,1,2,2,9,1
166795,15826,3,1,12,5,9,1
166796,15827,9,7,2,2,9,1
166797,15828,0,35,3,0,9,1
166798,15829,11,3,2,2,9,1
166799,15830,0,1,0,0,65,1
166800,15831,1,3,1,0,9,1
166801,15832,3,7,3,5,9,1
166802,15833,2,7,9,6,9,1
166803,15834,3,1,7,5,9,1
166804,15835,10,35,0,0,9,1
166805,15836,3,11,0,0,9,1
166806,15837,10,1,9,0,9,1
166807,15838,12,1,9,5,2,1
166808,15839,3,3,5,8,9,1
166809,15840,8,2,5,5,9,1
166810,15841,3,11,9,3,9,1
166811,15842,0,7,1,8,9,1
166812,15843,3,1,1,7,9,1
166813,15844,3,1,6,3,9,1
166814,15845,12,3,9,3,2,1
166815,15846,3,3,4,8,9,1
166816,15847,8,1,2,2,2,1
166817,15848,3,1,3,0,9,1
166818,15849,10,3,3,0,9,1
166819,15850,0,35,1,5,9,1
166820,15851,5,1,2,2,30,1
166821,15852,3,3,1,3,2,1
166822,15853,2,1,3,3,9,1
166823,15854,0,1,9,0,24,1
166824,15855,0,7,4,3,9,1
166825,15856,2,1,0,4,9,1
166826,15857,2,1,2,2,9,1
166827,15858,3,1,1,1,9,1
166828,15859,3,1,1,6,9,1
166829,15860,6,1,2,2,8,1
166830,15861,0,3,3,8,9,1
166831,15862,10,60,0,0,9,1
166832,15863,2,1,9,3,9,1
166833,15864,3,27,1,7,9,1
166834,15865,3,1,3,3,9,1
166835,15866,3,1,3,0,9,1
166836,15867,1,3,9,0,9,1
166837,15868,8,1,9,4,9,1
166838,15869,0,1,0,0,9,1
166839,15870,3,3,9,8,9,1
166840,15871,3,3,3,8,9,1
166841,15872,0,3,3,3,9,1
166842,15873,1,7,3,0,9,1
166843,15874,2,7,2,2,25,1
166844,15875,3,1,4,3,9,1
166845,15876,1,7,6,3,9,1
166846,15877,6,1,1,3,2,1
166847,15878,1,3,1,3,9,1
166848,15879,0,0,1,4,9,1
166849,15880,3,3,3,0,9,1
166850,15881,3,3,3,7,9,1
166851,15882,3,3,0,11,9,1
166852,15883,3,3,9,8,9,1
166853,15884,3,1,9,3,9,1
166854,15885,2,7,1,4,9,1
166855,15886,9,4,9,6,9,1
166856,15887,2,1,1,3,9,1
166857,15888,2,1,4,5,9,1
166858,15889,2,7,7,3,9,1
166859,15890,3,1,3,7,9,1
166860,15891,10,1,9,5,9,1
166861,15892,8,1,9,0,9,1
166862,15893,0,7,7,4,9,1
166863,15894,3,3,3,0,9,1
166864,15895,6,1,9,3,9,1
166865,15896,3,3,3,8,9,1
166866,15897,4,1,9,8,9,1
166867,15898,6,7,9,8,9,1
166868,15899,0,1,1,0,9,1
166869,15900,2,106,9,3,9,1
166870,15901,3,1,3,4,9,1
166871,15902,3,0,0,3,36,1
166872,15903,8,1,2,2,9,1
166873,15904,3,1,4,5,9,1
166874,15905,5,7,5,0,44,1
166875,15906,3,1,3,5,3,1
166876,15907,12,1,1,5,9,1
166877,15908,2,1,2,2,9,1
166878,15909,2,7,4,3,9,1
166879,15910,2,1,9,0,9,1
166880,15911,2,2,3,3,9,1
166881,15912,3,1,3,0,9,1
166882,15913,4,1,9,8,9,1
166883,15914,3,1,9,0,9,1
166884,15915,3,3,9,1,9,1
166885,15916,5,1,9,4,9,1
166886,15917,0,1,1,4,2,1
166887,15918,2,7,1,3,9,1
166888,15919,2,3,1,4,9,1
166889,15920,9,83,9,3,40,1
166890,15921,3,7,9,5,9,1
166891,15922,3,1,4,8,9,1
166892,15923,3,3,4,8,9,1
166893,15924,1,3,2,2,2,1
166894,15925,2,3,0,3,9,1
166895,15926,9,3,4,4,9,1
166896,15927,0,1,9,5,9,1
166897,15928,3,1,4,8,9,1
166898,15929,3,3,6,8,9,1
166899,15930,2,35,3,4,9,1
166900,15931,6,1,9,0,9,1
166901,15932,1,3,0,8,9,1
166902,15933,0,3,9,1,9,1
166903,15934,5,1,2,2,56,1
166904,15935,3,3,9,8,9,1
166905,15936,3,3,9,0,2,1
166906,15937,3,3,2,2,3,1
166907,15938,2,1,2,2,3,1
166908,15939,3,3,6,3,3,1
166909,15940,3,3,0,0,6,1
166910,15941,0,3,0,0,3,1
166911,15942,3,3,3,8,6,1
166912,15943,0,1,4,3,3,1
166913,15944,10,4,2,2,48,1
166914,15945,8,3,5,0,6,1
166915,15946,10,3,3,4,6,1
166916,15947,3,1,8,3,6,1
166917,15948,3,1,4,3,6,1
166918,15949,3,3,9,5,5,1
166919,15950,3,3,7,4,5,1
166920,15951,3,3,7,3,5,1
166921,15952,10,3,3,5,6,1
166922,15953,3,3,4,3,4,1
166923,15954,3,1,4,0,9,1
166924,15955,3,3,4,0,9,1
166925,15956,3,3,7,5,9,1
166926,15957,3,1,6,5,9,1
166927,15958,8,3,1,3,24,1
166928,15959,2,7,3,6,9,1
166929,15960,10,7,3,3,9,1
166930,15961,10,1,4,4,9,1
166931,15962,12,7,1,3,9,1
166932,15963,8,3,0,0,9,1
166933,15964,3,3,3,3,9,1
166934,15965,0,1,9,4,16,1
166935,15966,8,1,5,8,9,1
166936,15967,3,3,4,1,4,1
166937,15968,3,3,6,5,9,1
166938,15969,0,1,1,3,9,1
166939,15970,3,3,7,4,9,1
166940,15971,3,3,9,7,9,1
166941,15972,0,7,1,8,9,1
166942,15973,1,3,0,5,2,1
166943,15974,10,3,3,4,9,1
166944,15975,10,3,6,0,9,1
166945,15976,3,1,7,4,9,1
166946,15977,4,1,4,0,9,1
166947,15978,8,3,2,2,9,1
166948,15979,8,1,9,6,9,1
166949,15980,5,3,7,3,9,1
166950,15981,3,1,9,11,9,1
166951,15982,8,7,9,3,9,1
166952,15983,4,2,1,4,9,1
166953,15984,2,3,0,4,9,1
166954,15985,2,2,9,4,2,1
166955,15986,2,1,5,4,24,1
166956,15987,10,1,2,2,9,1
166957,15988,2,14,0,4,9,1
166958,15989,3,3,9,8,9,1
166959,15990,2,3,6,0,9,1
166960,15991,3,3,4,4,9,1
166961,15992,3,1,12,0,9,1
166962,15993,3,3,4,3,9,1
166963,15994,0,1,5,5,52,1
166964,15995,8,7,0,5,9,1
166965,15996,1,1,9,3,2,1
166966,15997,5,1,9,4,34,1
166967,15998,2,7,4,4,9,1
166968,15999,3,0,9,3,1,1
166969,16000,0,1,1,0,9,1
166970,16001,3,3,1,7,9,1
166971,16002,1,3,9,5,2,1
166972,16003,0,1,1,5,9,1
166973,16004,2,7,1,4,9,1
166974,16005,5,1,0,5,9,1
166975,16006,0,3,3,5,9,1
166976,16007,3,3,0,8,9,1
166977,16008,4,3,0,0,2,1
166978,16009,6,3,2,2,9,1
166979,16010,8,1,5,5,9,1
166980,16011,0,3,9,0,9,1
166981,16012,1,1,9,0,2,1
166982,16013,8,3,5,3,2,1
166983,16014,3,3,9,0,9,1
166984,16015,0,3,1,3,2,1
166985,16016,3,3,6,0,9,1
166986,16017,6,7,1,3,9,1
166987,16018,0,1,3,0,2,1
166988,16019,1,1,9,3,9,1
166989,16020,10,1,7,3,24,1
166990,16021,1,7,3,8,9,1
166991,16022,10,2,9,4,23,1
166992,16023,10,3,0,5,9,1
166993,16024,6,3,0,0,2,1
166994,16025,0,2,7,5,9,1
166995,16026,0,3,9,5,9,1
166996,16027,2,3,7,3,9,1
166997,16028,0,3,9,0,9,1
166998,16029,3,3,2,2,27,1
166999,16030,0,3,1,4,9,1
167000,16031,8,1,0,5,44,1
167001,16032,10,3,0,3,9,1
167002,16033,0,1,9,8,9,1
167003,16034,1,7,1,5,9,1
167004,16035,3,1,2,2,9,1
167005,16036,0,1,3,8,9,1
167006,16037,1,1,2,2,9,1
167007,16038,10,7,7,0,9,1
167008,16039,8,1,4,3,9,1
167009,16040,4,1,3,5,9,1
167010,16041,2,1,9,3,9,1
167011,16042,3,3,5,0,9,1
167012,16043,2,1,1,0,9,1
167013,16044,3,14,3,5,9,1
167014,16045,0,3,9,8,9,1
167015,16046,3,1,4,8,9,1
167016,16047,4,7,9,5,9,1
167017,16048,2,1,9,3,9,1
167018,16049,2,1,0,4,9,1
167019,16050,0,7,9,5,9,1
167020,16051,10,1,4,3,9,1
167021,16052,8,1,0,5,9,1
167022,16053,3,1,3,8,9,1
167023,16054,2,1,9,5,9,1
167024,16055,8,0,5,8,52,1
167025,16056,1,3,1,0,9,1
167026,16057,2,1,0,3,9,1
167027,16058,0,3,5,0,9,1
167028,16059,0,3,6,3,9,1
167029,16060,3,3,0,0,9,1
167030,16061,3,3,1,7,9,1
167031,16062,2,1,0,0,9,1
167032,16063,10,3,3,3,9,1
167033,16064,3,2,1,3,9,1
167034,16065,2,1,0,3,9,1
167035,16066,1,4,2,2,2,1
167036,16067,1,4,2,2,25,1
167037,16068,6,3,9,3,9,1
167038,16069,12,1,1,0,9,1
167039,16070,6,2,9,5,9,1
167040,16071,2,7,2,2,9,1
167041,16072,3,3,3,3,9,1
167042,16073,8,1,1,4,9,1
167043,16074,3,3,4,7,9,1
167044,16075,22,47,0,8,25,1
167045,16076,2,2,4,4,9,1
167046,16077,3,1,1,5,9,1
167047,16078,2,7,9,4,65,1
167048,16079,9,1,0,3,21,1
167049,16080,2,1,2,2,9,1
167050,16081,5,3,2,2,23,1
167051,16082,0,7,7,3,9,1
167052,16083,8,1,0,3,9,1
167053,16084,3,3,6,5,9,1
167054,16085,1,7,1,0,9,1
167055,16086,8,7,3,5,9,1
167056,16087,12,7,3,4,9,1
167057,16088,4,7,3,8,9,1
167058,16089,3,1,5,3,9,1
167059,16090,3,1,0,0,9,1
167060,16091,3,1,1,5,9,1
167061,16092,1,3,1,3,9,1
167062,16093,0,1,0,3,9,1
167063,16094,8,1,9,3,2,1
167064,16095,9,1,0,3,9,1
167065,16096,2,7,2,2,2,1
167066,16097,8,1,5,5,9,1
167067,16098,2,1,2,2,2,1
167068,16099,3,1,12,3,9,1
167069,16100,3,1,9,0,9,1
167070,16101,3,1,6,5,9,1
167071,16102,4,1,5,0,9,1
167072,16103,6,1,9,6,2,1
167073,16104,0,35,1,3,2,1
167074,16105,2,7,9,4,9,1
167075,16106,11,7,9,3,9,1
167076,16107,5,1,0,4,51,1
167077,16108,3,3,7,5,9,1
167078,16109,3,7,3,0,9,1
167079,16110,3,1,4,3,9,1
167080,16111,3,3,12,3,9,1
167081,16112,3,3,9,5,2,1
167082,16113,3,3,7,8,9,1
167083,16114,3,3,3,3,2,1
167084,16115,3,0,2,2,19,1
167085,16116,9,3,0,1,9,1
167086,16117,3,3,3,8,9,1
167087,16118,1,3,3,4,9,1
167088,16119,3,3,7,3,5,1
167089,16120,0,4,2,2,50,1
167090,16121,1,2,2,2,24,1
167091,16122,0,3,9,5,4,1
167092,16123,0,1,3,3,9,1
167093,16124,0,7,1,3,9,1
167094,16125,3,3,0,8,9,1
167095,16126,0,3,9,5,9,1
167096,16127,11,1,1,6,9,1
167097,16128,8,3,1,6,23,1
167098,16129,2,3,9,0,9,1
167099,16130,3,1,7,4,9,1
167100,16131,2,1,2,2,2,1
167101,16132,5,1,0,4,2,1
167102,16133,2,2,9,4,9,1
167103,16134,8,7,9,8,9,1
167104,16135,2,2,1,0,9,1
167105,16136,9,3,1,5,2,1
167106,16137,5,7,1,5,9,1
167107,16138,3,3,4,4,9,1
167108,16139,3,1,8,5,9,1
167109,16140,8,7,3,0,9,1
167110,16141,0,7,1,0,9,1
167111,16142,3,3,1,5,9,1
167112,16143,10,1,9,0,9,1
167113,16144,2,1,3,4,9,1
167114,16145,1,1,1,0,9,1
167115,16146,2,1,1,6,9,1
167116,16147,8,1,0,0,9,1
167117,16148,1,3,0,3,9,1
167118,16149,6,1,4,3,9,1
167119,16150,0,1,1,7,9,1
