user_id,movie_num,music_num,book_num,sign_up_date
2308,102,113,-1, 2011-12-06
23582,3,17,-1, 2017-03-02
21681,61,36,3, 2017-11-29
2581,1043,1338,231, 2007-08-09
18063,1563,1850,13821, 2007-05-03
12212,878,198,136, 2013-06-16
20785,32,45,892, 2016-03-17
21589,1446,481,162, 2009-03-05
7840,1656,284,440, 2007-08-04
4960,1,4,-1, 2015-09-23
4885,210,11,1, 2017-03-30
14045,2619,947,471, 2006-01-08
6855,875,173,433, 2011-08-18
6827,10,2,72, 2010-03-20
25478,10,5,4, 2009-07-08
14293,6,25,4, 2010-02-10
33043,1268,989,1, 2011-02-12
31529,8,-1,-1, 2014-06-20
25433,208,89,2, 2012-08-01
3487,59,2,-1, 2020-07-02
18886,422,65,579, 2010-01-25
32590,36,26,1, 2008-12-16
26804,201,112,23, 2008-07-09
28551,694,138,912, 2008-02-18
26741,1662,259,1306, 2008-11-07
20977,102,856,53, 2005-10-26
27324,2602,1403,2642, 2007-08-25
20038,1658,100,243, 2009-02-22
954,1337,56,19, 2013-12-15
27877,38,21,2, 2012-03-07
16394,65,24,6, 2018-02-10
22103,220,219,47, 2008-06-09
27293,1944,149,367, 2008-01-03
12017,1198,92,43, 2009-05-28
3816,1451,129,54, 2006-10-05
25992,906,164,94, 2005-07-09
14854,839,593,141, 2007-07-22
11457,63,9,-1, 2018-12-26
27177,917,-1,510, 2008-05-18
4273,281,67,36, 2008-05-05
28632,23,14,5, 2016-08-21
19106,4700,5,1, 2012-05-15
27715,22,1,5, 2019-06-05
4140,264,13,102, 2009-01-16
17063,107,279,43, 2017-12-17
18877,2,586,-1, 2012-11-12
31430,8,78,-1, 2019-10-27
19127,4,13,-1, 2020-02-25
29874,267,80,4, 2010-09-17
26332,716,103,63, 2007-08-18
8663,1845,160,9, 2006-01-29
28611,6618,2664,22104, 2009-10-28
15604,2005,3093,3683, 2009-03-31
4039,599,183,1557, 2014-06-23
19586,1252,15,5, 2010-05-02
6381,100,24,3, 2009-05-21
14503,467,23,64, 2016-05-21
3078,910,57,3521, 2012-01-30
12880,1612,74,156, 2011-02-28
766,971,31,1685, 2007-12-22
21771,387,58,21, 2006-01-03
26758,268,888,3, 2013-09-17
4525,27,9,-1, 2012-01-23
12351,1009,170,22, 2013-02-19
26128,8,31,2, 2011-06-12
31571,2,1,-1, 2020-06-17
24713,541,198,3622, 2008-11-09
2447,387,131,17, 2010-09-30
9078,115,26,316, 2008-11-23
26256,689,16,3, 2011-06-29
2598,179,16,-1, 2007-08-18
26544,276,263,33, 2013-03-04
18482,145,37,6, 2016-04-14
1781,4329,946,318, 2009-03-22
24295,1274,90,16, 2014-01-07
7992,-1,13,-1, 2017-12-27
22220,219,373,14, 2017-06-24
2048,36,30,12, 2012-09-03
25420,117,3,5, 2014-10-25
32656,62,62,1, 2011-04-24
24200,2971,170,51, 2010-07-08
3690,53,6,4, 2013-08-15
15150,1181,259,16, 2018-08-24
26718,245,50,14, 2009-06-28
31908,23,-1,1, 2017-09-22
32183,1,1,-1, 2016-02-28
4127,2383,1412,3022, 2006-06-17
28274,2482,59,35, 2007-03-05
4893,3281,1013,898, 2007-11-17
14077,782,221,89, 2014-03-08
27837,5261,454,1882, 2006-03-16
33272,100,6,1, 2013-03-27
26773,1303,142,282, 2008-11-27
14432,158,12,24, 2009-07-10
814,5,11,2, 2008-07-24
26888,2576,592,2031, 2006-01-15
4944,232,26,4, 2009-11-01
10344,306,16,52, 2010-08-10
26253,1847,399,270, 2006-01-07
22667,1420,4,2, 2010-04-27
23795,600,74,16, 2008-06-23
32572,2,-1,2, 2010-02-24
24888,580,430,929, 2006-04-29
15704,441,126,63, 2011-05-24
27139,-1,-1,2, 2009-08-04
11514,430,480,95, 2006-12-23
15067,1037,259,566, 2009-05-20
11287,244,42,48, 2007-08-06
31261,1628,380,700, 2010-06-29
4278,1131,947,738, 2006-08-30
23824,995,211,716, 2010-07-30
16580,716,69,58, 2005-08-24
9777,1041,307,12, 2009-02-01
3922,7161,817,827, 2008-07-02
17097,461,71,376, 2008-02-25
30317,740,360,5, 2007-10-14
32085,359,59,1, 2009-05-16
21547,2075,7,24, 2010-12-19
20364,40,2,-1, 2013-05-29
3790,719,120,203, 2008-12-26
6100,1254,556,453, 2006-04-27
10081,661,398,39, 2008-09-19
31783,101,24,1, 2006-11-02
25655,95,14,18, 2009-07-03
18587,1180,97,3, 2009-04-12
4945,727,51,2, 2013-08-04
19923,649,120,35, 2008-04-23
17977,3145,1652,1709, 2008-04-27
28835,538,32,24, 2015-12-14
23225,784,18,-1, 2009-12-03
21513,16824,49,153, 2013-06-29
27527,163,6,2, 2010-05-30
25463,358,488,129, 2009-06-02
133,23,45,1, 2017-08-16
11855,1978,931,137, 2005-10-19
14861,44,26,6, 2010-03-10
84,47,58,11, 2018-05-22
5566,-1,41,-1, 2011-08-24
5667,327,337,291, 2014-10-08
2893,8,33,3, 2009-11-17
9119,467,131,6, 2009-11-27
4606,743,356,103, 2010-04-30
21295,654,127,584, 2006-07-28
11219,874,703,15, 2009-03-08
13322,863,103,408, 2013-01-03
28153,2663,100,202, 2008-08-03
6325,53,31,3, 2008-01-08
13923,1953,139,56, 2012-03-28
31820,51,1,1, 2007-12-31
8791,1366,357,94, 2008-06-26
23428,56,33,4, 2010-09-26
28159,46,-1,5, 2016-10-20
5746,778,424,540, 2008-02-15
14723,4,22,5, 2006-02-20
24530,2412,176,53, 2010-02-21
6710,2537,542,1655, 2007-08-30
17185,538,90,452, 2006-02-01
13954,434,2,170, 2007-11-03
20473,373,172,283, 2017-01-18
31206,1142,46,7, 2012-07-25
31742,972,130,1, 2016-08-18
28005,1876,245,563, 2008-10-27
14533,551,80,105, 2010-08-02
8560,17,63,1, 2008-12-15
25295,401,115,7, 2012-09-01
20854,461,43,30, 2006-11-09
2913,365,70,5, 2006-08-23
236,86,63,83, 2015-09-13
13359,416,488,552, 2010-11-28
20135,1294,416,248, 2007-01-09
706,318,17,1, 2008-06-09
6691,691,218,51, 2015-10-27
28089,190,39,7, 2018-10-19
792,102,293,5, 2020-03-22
32868,2,1,-1, 2019-07-24
20081,822,131,41, 2015-10-21
17734,141,69,-1, 2011-12-01
28693,68,946,12, 2008-05-05
15165,143,30,12, 2011-01-11
1175,185,65,6, 2012-02-15
8668,515,34,6, 2015-11-10
20385,145,41,2, 2012-07-29
7120,125,5,-1, 2016-01-26
7244,141,63,-1, 2013-10-10
22888,658,2,1, 2014-11-07
23068,1499,968,67, 2012-04-29
796,2,23,-1, 2019-06-12
8423,75,4,-1, 2014-08-24
31937,41,1,-1, 2013-01-07
14852,292,165,62, 2006-08-22
4315,955,208,65, 2009-06-14
21205,11,89,1, 2015-01-19
32885,81,-1,-1, 2019-06-06
5083,959,360,-1, 2010-10-12
5996,2683,489,479, 2010-02-02
24349,80,7,4, 2009-03-12
28821,7214,292,337, 2006-05-01
32695,6,9,1, 2010-04-18
32501,31,3,1, 2013-05-11
32342,7,2,4, 2008-03-18
27879,972,143,4, 2015-07-11
17993,929,465,638, 2014-05-14
31812,33,2,-1, 2012-09-12
21877,16,2,1, 2010-11-10
11316,1245,19,1, 2019-02-05
9372,6,21,-1, 2015-01-16
15712,498,88,9, 2007-05-07
28190,1274,111,40, 2008-11-07
13773,1794,102,59, 2013-07-05
1487,656,384,-1, 2016-09-21
7910,55,628,3, 2016-06-22
26777,364,593,78, 2013-09-09
32523,1253,30,1, 2016-01-03
615,371,68,2050, 2016-07-17
12031,1236,225,897, 2012-11-04
13154,3594,208,3048, 2007-08-30
24535,215,340,24, 2007-11-09
1145,25,4,-1, 2017-12-16
6022,300,12,5, 2015-08-13
2157,241,174,25, 2011-08-11
5636,4120,189,64, 2006-07-08
8049,441,116,46, 2011-02-13
27128,2028,167,885, 2009-05-25
14048,4557,449,16, 2007-08-05
22631,345,32,2, 2013-06-01
14674,1394,138,1222, 2006-06-09
27767,899,203,428, 2006-05-28
506,361,15,3, 2013-07-30
3781,15,5,3, 2009-01-16
25588,497,290,175, 2006-12-09
26387,34,18,107, 2009-04-02
23671,49,26,1, 2010-12-08
22918,223,22,2, 2009-10-29
20285,804,486,869, 2007-03-19
9596,1987,1300,1329, 2012-03-10
27174,285,228,18, 2018-06-11
5349,206,23,-1, 2013-08-28
14429,2473,102,3589, 2010-09-28
10188,5805,293,1079, 2006-12-02
12375,303,136,3, 2015-11-30
28056,181,-1,106, 2010-04-25
22666,315,28,15, 2016-12-10
31586,20,-1,-1, 2012-08-01
15585,2236,221,358, 2017-01-24
5307,1153,101,383, 2008-06-15
19907,1381,614,399, 2008-04-27
23772,316,115,30, 2014-05-10
20363,256,68,14, 2008-03-09
27461,70,20,10, 2008-05-16
3557,306,114,14, 2017-08-15
11843,415,631,39, 2012-03-21
3851,154,34,46, 2006-01-08
677,3031,540,156, 2007-06-11
6651,1299,1177,322, 2009-09-02
22188,63,82,16, 2008-05-30
18226,1254,112,1, 2011-09-12
23266,2184,50,36862, 2006-12-25
13333,433,700,429, 2011-11-16
32256,17,298,1, 2010-07-13
27727,801,155,204, 2008-09-29
32189,2,1,-1, 2010-02-12
19187,193,125,29, 2006-02-21
27291,2309,404,779, 2011-05-09
10060,4631,508,14, 2009-02-15
20132,33,5,-1, 2011-05-31
12379,118,80,7, 2006-02-06
28808,-1,-1,2, 2012-11-28
11502,1170,205,34, 2016-05-29
32569,3,24,-1, 2009-07-07
724,7,9,4, 2007-07-23
32462,128,1,1, 2014-04-23
10861,938,598,141, 2011-05-14
8638,4,5,1, 2019-04-10
20812,3,118,-1, 2020-05-24
21709,214,295,6, 2008-02-14
22117,423,55,8, 2012-03-26
20697,66,6,-1, 2014-05-01
3601,1187,270,2657, 2008-08-01
25848,1063,411,23, 2009-03-19
24910,1101,50,242, 2010-01-27
24722,1377,98,81, 2008-03-20
5916,369,644,407, 2012-05-24
921,2276,294,71, 2008-12-07
27265,445,85,186, 2009-05-17
27537,236,250,182, 2005-08-27
33637,337,7,3, 2011-12-27
12024,330,189,187, 2009-06-18
21872,490,726,10, 2006-03-31
9749,248,2,215, 2010-01-12
7206,569,34,1, 2011-06-27
8948,29,29,2, 2013-07-16
7157,61,37,12, 2010-04-16
28479,194,100,24, 2012-01-31
5681,116,11,-1, 2016-02-24
22676,32,2,1, 2008-09-29
23779,2683,1557,1802, 2008-01-30
28058,111,1,3, 2012-01-24
33562,5,1,1, 2018-05-25
25122,210,135,5, 2009-03-19
25253,25,20,3, 2019-01-05
26296,402,577,13, 2017-10-17
20129,358,157,27, 2017-03-08
12818,832,140,385, 2006-12-10
31906,84,-1,-1, 2013-11-21
17423,3264,297,1563, 2010-08-28
21493,706,560,1444, 2006-02-15
24598,1111,288,2120, 2008-10-27
14376,966,68,450, 2009-01-15
2982,690,90,12, 2010-05-04
27343,407,116,17, 2012-07-02
28307,592,315,2, 2009-04-10
2266,750,295,196, 2008-02-18
24961,712,83,166, 2009-01-07
13323,373,411,67, 2005-10-30
17955,378,90,1, 2011-12-13
25280,1125,653,447, 2007-06-19
9228,12,4,1, 2010-07-13
27561,228,217,428, 2007-06-11
2706,175,143,325, 2008-03-15
15553,178,101,119, 2019-09-13
8176,75,16,43, 2008-03-13
20233,4,4,13, 2009-12-27
3686,644,329,345, 2010-08-18
8802,26,152,7, 2011-06-15
25347,1450,664,598, 2012-11-19
6995,446,943,158, 2008-10-28
22659,348,323,24, 2008-07-15
28183,786,4,24, 2007-04-28
8415,182,66,17, 2013-10-28
13551,944,50,14, 2013-09-18
21719,1384,254,57, 2010-03-23
24470,3,165,1, 2016-09-24
13495,883,86,97, 2007-04-08
6488,2761,1265,3409, 2007-08-26
4125,262,131,4, 2010-01-09
8443,6,21,-1, 2011-01-14
17525,134,149,8, 2009-04-22
24633,327,65,4223, 2008-08-08
14835,919,22,41, 2007-02-21
27188,1,2,2, 2009-12-04
5672,606,230,6, 2017-09-25
23268,221,264,33, 2013-10-05
5965,124,58,1, 2008-09-04
21054,1239,142,-1, 2017-04-10
25612,270,246,96, 2012-01-07
8121,75,42,12, 2008-02-01
27481,2768,176,50, 2013-01-14
18517,247,62,4, 2008-01-13
32952,16,-1,-1, 2006-01-07
6292,599,230,16, 2008-07-17
54,392,171,31, 2011-09-19
26576,2189,2,82, 2017-11-16
28406,2462,665,76, 2006-05-12
13506,42,20,35, 2008-07-21
28290,1,4,4, 2008-10-27
14296,137,36,7, 2009-06-10
4417,1,63,-1, 2011-01-28
26783,99,83,25, 2009-10-15
6150,898,731,2950, 2006-06-12
27479,43,110,2, 2007-01-27
8343,1318,272,119, 2015-04-09
19978,20,155,5, 2011-10-16
517,278,12,1, 2013-08-31
2606,335,197,-1, 2007-11-30
17366,250,67,5, 2013-01-25
28275,80,1,14, 2007-12-08
19637,1964,364,1281, 2011-10-26
28340,495,5,47, 2009-04-10
16020,410,57,128, 2008-08-15
14812,99,42,35, 2006-05-05
15218,415,205,424, 2008-02-06
20097,358,41,14, 2008-02-12
32855,237,14,1, 2016-07-31
32570,6,5,1, 2016-11-12
27718,1139,101,1547, 2009-11-18
9825,571,196,434, 2008-12-21
31432,41,78,2, 2010-10-03
20669,101,18,7, 2013-06-28
24877,579,40,144, 2006-01-04
8883,26,10,2, 2010-05-10
16681,1606,828,90, 2009-02-01
27298,420,107,291, 2008-01-06
4818,1978,76,-1, 2011-10-21
19655,1101,771,858, 2006-07-21
17845,162,261,16, 2013-04-13
26282,1252,331,734, 2008-03-22
19483,31,213,-1, 2018-02-04
21447,652,1125,30, 2010-02-02
32691,531,1,1, 2016-05-16
18353,1037,95,1958, 2012-12-30
21714,199,390,-1, 2008-06-21
19577,726,15,13, 2010-05-18
13981,897,352,129, 2010-06-19
6216,820,257,67, 2009-03-29
23009,27,5,3, 2005-08-01
31858,91,16,1, 2009-02-06
15080,107,6,15, 2009-07-06
18246,367,94,169, 2007-06-06
5362,2774,15,64, 2006-01-04
8030,64,13,1, 2011-05-18
1406,49,3,-1, 2016-10-01
27401,81,-1,4, 2010-07-30
27805,2051,214,489, 2006-04-24
12629,1713,672,202, 2009-01-12
6927,725,225,3, 2008-10-30
18182,2801,179,318, 2007-01-25
15519,551,87,5, 2011-05-15
20205,374,50,4, 2013-12-08
20196,10,20,1, 2017-01-23
22274,1360,358,59, 2011-06-04
24382,54,13,-1, 2013-09-11
10690,510,149,1283, 2008-07-25
32526,345,49,-1, 2016-08-29
8102,580,480,38, 2018-11-18
18908,122,777,1, 2009-10-29
32325,1052,147,-1, 2009-12-05
26703,410,231,3, 2007-02-20
18028,742,128,116, 2009-09-11
17112,22,79,1, 2017-08-21
18447,665,11,40, 2012-04-06
28628,337,53,25, 2009-09-25
1524,134,90,37, 2011-08-14
33823,52,5,-1, 2017-11-03
127,3339,581,31, 2010-11-01
26125,965,1204,469, 2009-01-21
6959,831,436,424, 2012-10-23
17325,463,88,100, 2008-06-12
22469,433,100,31, 2007-12-28
16133,398,675,298, 2008-08-29
7626,5,97,-1, 2019-02-15
24471,15,2,-1, 2015-06-22
9434,18,23,29, 2006-10-24
10013,392,66,55, 2006-03-08
10287,47,3,6, 2010-07-26
20217,1968,1767,1760, 2007-06-28
23828,588,218,198, 2008-06-30
20545,50,107,8, 2016-09-11
28872,2447,54,59, 2012-10-10
28598,1065,172,72, 2005-06-23
32965,2085,138,-1, 2016-07-01
16732,56,6,3, 2015-05-19
18639,488,196,1, 2009-09-10
16788,200,31,5, 2015-01-03
21414,585,55,31, 2017-05-18
33040,4,6,-1, 2012-12-15
28914,24,-1,1477, 2020-04-04
9509,488,217,1769, 2017-08-27
19347,861,126,700, 2009-05-08
21807,870,163,320, 2006-03-24
2228,871,246,347, 2008-11-02
11069,68,103,1, 2010-03-17
19266,346,298,42, 2014-04-04
28645,715,117,891, 2008-03-16
17762,580,225,1, 2009-02-04
2809,763,170,402, 2016-10-04
13736,1573,760,336, 2009-11-14
19066,7,6,-1, 2018-08-14
16371,434,123,21, 2012-11-02
1414,5,4,1, 2009-11-03
23519,2815,25,9, 2011-04-21
27905,584,471,255, 2006-08-31
25212,611,137,3, 2013-07-10
31568,8,-1,-1, 2018-06-13
24537,650,225,22, 2006-01-21
9800,2922,2,16, 2015-02-22
17293,211,516,17, 2007-09-10
8332,1137,157,8, 2018-06-18
6021,1249,301,83, 2015-12-30
28758,1117,81,71, 2017-09-19
8537,737,75,-1, 2010-09-27
15137,318,175,370, 2006-05-08
20636,2414,102,94, 2009-07-30
13464,745,101,40, 2017-01-01
2264,962,694,81, 2012-05-14
25606,2994,113,2489, 2015-06-24
26860,2378,102,17, 2006-12-02
27368,718,95,27, 2012-08-20
13821,1485,221,77, 2007-08-15
25657,194,11,42, 2013-10-22
17962,1785,368,14, 2008-02-11
14286,608,654,24, 2006-08-19
32923,442,24,-1, 2016-03-29
17328,4270,91,112, 2011-02-07
2823,7,5,7, 2009-12-14
18969,329,72,3, 2011-02-12
31855,2,-1,-1, 2011-11-25
12365,502,43,83, 2010-03-27
21848,1042,38,-1, 2009-07-14
27339,2775,122,456, 2010-05-02
28013,44,-1,2, 2010-08-04
19603,126,102,6, 2016-04-14
23797,861,110,179, 2015-05-08
5548,1260,266,14, 2006-11-19
16395,497,50,91, 2009-01-18
2407,1424,42,176, 2008-01-15
27079,1433,77,220, 2008-10-16
26961,113,31,11, 2007-10-25
14001,278,144,53, 2010-01-23
10674,110,19,119, 2006-05-21
10590,585,264,666, 2009-08-23
13948,220,112,219, 2006-05-09
15880,1086,343,578, 2007-03-07
13844,4230,1616,751, 2006-03-03
4973,1378,1284,163, 2005-10-28
18778,2710,260,1716, 2009-07-21
24097,53,20,1, 2018-03-28
16863,246,260,7, 2016-01-14
21330,2,2,21, 2010-02-07
15859,86,2,7, 2013-02-05
14143,2580,924,97, 2009-09-28
12076,47,5,450, 2014-10-31
4342,211,27,14, 2017-11-28
14675,1873,595,810, 2008-02-11
8509,532,574,9, 2010-07-08
10850,257,85,7, 2011-12-14
13971,2056,86,41, 2006-11-15
22008,36,18,1, 2012-12-15
20623,319,20,16, 2011-10-09
28531,21,8,6, 2019-12-05
19990,835,177,101, 2010-06-29
9362,633,190,141, 2011-08-07
25754,517,132,13, 2011-11-25
10873,614,168,6, 2006-09-03
3784,158,37,72, 2011-01-09
8748,438,22,425, 2011-05-07
26945,21,5,2, 2009-12-26
9817,251,81,-1, 2011-03-27
19172,4,30,1, 2009-02-01
23240,626,108,66, 2009-08-08
16795,205,11,13, 2007-10-24
6637,196,6,5, 2007-01-21
12616,254,16,27, 2007-04-19
21588,617,226,197, 2008-02-13
20776,457,76,140, 2008-01-05
32903,1,-1,1, 2020-07-06
18897,79,6,59, 2020-07-13
27509,1,1,2, 2015-09-04
5577,74,5,79, 2020-04-07
18527,227,22,1, 2014-08-28
9173,820,744,198, 2006-10-18
24197,17,168,6, 2015-07-16
22937,835,465,178, 2006-12-02
3570,9,13,2, 2006-12-19
25875,1474,193,121, 2008-01-17
24652,1429,245,954, 2008-04-24
16008,53,9,38, 2008-11-19
19473,1095,64,2, 2008-01-22
32156,13,-1,-1, 2016-12-21
10430,667,204,152, 2005-12-05
14885,2277,60,9, 2009-03-30
28726,532,375,93, 2006-09-30
5862,1342,83,64, 2007-09-26
2387,1782,191,581, 2006-02-23
14613,393,406,24, 2008-08-25
13543,1413,46,109, 2008-02-08
24392,1647,338,531, 2012-04-29
25611,1076,383,1187, 2011-12-01
8273,507,43,1, 2010-06-06
33710,5,-1,-1, 2018-01-12
5189,631,1247,24, 2007-10-25
31522,224,6,1, 2013-08-22
8201,391,16,689, 2009-05-02
3691,699,60,177, 2008-03-26
11642,1256,321,89, 2009-07-22
31257,1554,1,807, 2012-04-14
27660,2195,205,1707, 2009-07-06
2722,3,2,3, 2011-06-06
14621,447,64,30, 2009-09-07
22017,6,235,-1, 2007-11-16
17356,238,2,11, 2016-09-27
4784,46,4,-1, 2020-03-05
27199,25,-1,4, 2018-12-16
14349,278,37,19, 2013-02-19
32917,16,-1,1, 2017-11-13
32902,95,5,2, 2013-09-14
16108,548,134,57, 2015-09-04
13392,1008,235,62, 2009-10-29
23955,1898,1270,2650, 2010-06-06
10495,561,47,65, 2006-09-18
14105,527,153,81, 2007-08-09
11484,99,3,2, 2013-11-11
14462,901,132,66, 2009-09-14
26712,148,365,7, 2010-03-16
10159,605,93,126, 2007-01-14
12851,252,47,124, 2017-10-04
28846,954,1,194, 2015-12-28
23470,97,5,402, 2009-05-27
5735,1598,664,245, 2013-02-08
27947,8,-1,2, 2011-12-27
2568,458,83,120, 2014-09-12
27065,213,20,2, 2016-04-28
17151,157,35,70, 2013-05-08
15552,1296,25,32, 2006-07-12
22972,2,2,1, 2010-10-22
27152,1661,875,426, 2006-06-22
18374,1296,282,140, 2007-10-29
28388,514,62,157, 2016-04-16
28534,205,1,7, 2010-06-05
27374,6,6,3, 2019-04-13
7059,73,24,133,
16628,1358,97,55, 2009-06-07
1542,2739,166,341, 2008-05-25
18325,404,54,20, 2005-09-06
11716,297,13,5, 2013-12-08
7082,120,12,6, 2008-10-16
26697,821,531,437, 2007-01-06
12247,845,37,20, 2011-04-09
7630,202,166,3, 2018-04-10
4504,1605,175,18, 2011-04-04
23496,213,118,-1, 2016-02-27
10842,312,9,11, 2010-01-19
32972,576,39,-1, 2012-01-20
21786,623,122,5, 2010-04-26
4060,117,11,-1, 2018-05-09
14984,9,9,2, 2008-09-29
23658,34,366,-1, 2014-04-03
7523,1641,613,600, 2006-08-10
12125,539,1103,210, 2007-10-10
9877,91,135,23, 2008-08-21
20878,168,11,1, 2014-08-18
25998,2017,436,3439, 2012-12-04
26886,887,116,451, 2011-04-01
14431,1005,18,141, 2010-12-21
32577,23,1,-1, 2015-04-02
28537,54,5,20, 2011-06-21
13163,868,357,69, 2010-11-09
31554,24,-1,-1, 2010-09-24
24653,597,37,12, 2013-10-26
5657,79,10,7, 2010-06-01
22270,588,26,263, 2011-11-20
630,22,2,-1, 2010-04-17
9023,148,68,-1, 2007-07-21
11055,399,87,24, 2008-05-15
28418,-1,-1,78, 2020-10-29
19249,443,16,56, 2009-11-14
32752,2,6,1, 2018-04-18
27621,326,8,69, 2012-07-10
19465,2474,387,1088, 2011-04-27
26485,3306,460,276, 2009-03-13
3289,1260,82,621, 2006-12-11
27752,63,3,3, 2010-02-23
26568,-1,38,28, 2009-08-26
32436,6,-1,-1, 2011-01-27
1405,67,15,1, 2010-04-28
24511,521,151,460, 2006-10-29
3360,553,128,465, 2008-03-20
11957,59,6,18, 2011-01-05
20689,188,36,1, 2008-10-23
31446,53,1,1, 2013-06-17
22075,73,2,30, 2009-03-02
13865,878,26,173, 2011-07-01
8426,1301,150,265, 2013-05-23
19373,878,21,34, 2010-04-01
26849,492,47,155, 2008-08-27
1023,921,228,74, 2010-02-06
12619,429,116,632, 2011-01-16
21098,2018,39,113, 2007-03-11
680,506,29,-1, 2007-02-27
8386,429,295,53, 2010-02-24
21092,528,305,1984, 2009-09-28
15659,1425,106,1930, 2007-08-29
26892,1001,48,74, 2011-10-21
6336,985,124,650, 2009-08-12
8083,208,65,5, 2007-11-17
18257,326,245,43, 2010-05-07
9634,304,94,16, 2013-02-07
18654,619,965,1, 2011-09-26
31813,7,-1,2, 2012-07-30
18975,1675,66,1674, 2007-03-27
20813,1513,57,1, 2010-06-07
8336,564,67,37, 2012-02-15
22923,3981,83,1, 2011-12-07
32574,16,1,-1, 2010-09-20
27549,1586,405,1418, 2009-07-16
26803,1,110,6, 2010-09-26
12369,405,15,146, 2006-05-15
28077,462,1,71, 2011-04-25
28021,2369,193,255, 2010-03-12
28773,138,33,6, 2013-02-17
1493,1025,103,675, 2008-05-31
24132,384,111,70, 2007-09-08
16406,757,177,199, 2012-03-29
28116,171,-1,3, 2011-02-05
31460,10,1,-1, 2017-11-05
15825,634,74,212, 2009-03-15
31767,65,1,-1, 2012-05-02
21068,4232,480,2129, 2008-10-09
25430,241,4,3, 2012-05-08
28368,13,-1,25, 2015-06-16
20312,23,3,-1, 2015-04-12
32114,86,1,-1, 2015-08-26
26398,46,11,11, 2018-12-02
2621,99,2,1, 2013-11-07
26971,16,1,9, 2017-04-18
27216,242,-1,12, 2012-10-18
26764,763,1,511, 2010-02-27
28178,18,1,172, 2018-06-26
26234,2138,290,183, 2012-10-14
32980,21,1,-1, 2018-07-19
15042,12,5,9, 2011-04-24
9606,3010,713,1352, 2007-03-19
32880,60,-1,-1, 2011-06-16
26988,766,-1,164, 2014-10-17
27716,163,2,3, 2016-05-28
4661,1948,166,13, 2014-09-14
10425,976,36,520, 2008-12-08
6794,368,7,2, 2016-02-20
20998,902,40,49, 2007-04-14
31621,6,-1,1, 2015-01-01
5991,333,5,-1, 2018-06-05
31643,5427,-1,-1, 2011-08-10
21907,314,140,-1, 2014-03-19
19728,8,3,1, 2012-08-27
27458,16,1,3, 2014-11-26
32233,7,-1,1, 2017-07-12
11072,489,102,391, 2009-05-27
23829,1153,138,14, 2011-05-02
31931,7,1,1, 2012-06-11
9658,2061,2630,43, 2009-10-20
6784,5936,68,31, 2016-06-30
28848,125,43,10, 2013-10-22
27670,191,2,2, 2019-12-30
19303,108,37,1, 2017-08-17
15235,331,138,49, 2009-07-08
18813,727,178,3275, 2007-12-08
31493,4,-1,-1, 2020-08-20
24563,321,139,677, 2017-01-12
8513,924,525,194, 2012-03-02
27609,1350,278,17, 2011-05-28
14516,484,780,268, 2011-10-05
4528,90,140,12, 2016-05-08
26465,1244,145,387, 2010-03-07
22943,828,717,595, 2007-07-08
26655,830,335,594, 2011-01-05
11388,1094,233,6, 2017-01-22
1383,1,32,-1, 2009-05-13
32799,3,-1,1, 2010-11-09
11966,412,29,-1, 2015-12-13
5457,60,28,237, 2006-09-29
5086,1846,715,-1, 2011-11-16
17241,315,323,321, 2008-03-26
28031,14,125,48, 2006-04-14
26735,700,6,72, 2009-08-09
19880,53,59,2, 2014-11-05
5861,754,66,11, 2016-01-27
17854,808,822,947, 2007-02-14
19176,61,3,-1, 2013-05-16
33587,11,163,2, 2010-01-17
14873,3574,107,1638, 2008-09-10
6491,266,2,1, 2011-10-07
31653,17,6,1, 2017-01-13
32539,14,8,-1, 2015-10-21
11641,-1,11,-1, 2012-12-31
9799,223,13,2, 2009-07-11
29072,28,7,117, 2008-11-08
31873,2,-1,-1, 2009-08-10
16121,1571,197,70, 2012-06-01
20080,475,33,21, 2011-11-11
6419,366,74,198, 2012-07-11
32945,311,1,-1, 2017-01-15
28352,338,12,35, 2010-03-15
31842,1147,85,-1, 2016-09-14
21562,1164,237,451, 2010-06-28
18209,2,19,-1, 2012-05-08
28066,453,834,29, 2008-03-12
32824,572,1,-1, 2012-07-09
18542,1471,204,32, 2009-05-31
10460,248,7,2, 2017-06-21
20375,224,124,24, 2013-05-06
27009,1723,93,1381, 2008-02-25
11491,1670,4,407, 2019-09-02
26267,184,14,6, 2009-01-23
25014,569,221,37, 2012-08-06
28599,110,331,18, 2010-01-01
20386,917,418,74, 2009-03-18
10103,757,183,127, 2008-02-07
20550,1459,513,363, 2010-09-13
13105,179,74,82, 2010-10-19
26947,398,1,124, 2017-11-23
11416,417,108,11, 2009-09-23
11544,311,596,47, 2013-01-23
10191,38,174,11, 2014-05-26
26452,97,75,2, 2008-06-10
662,620,76,27, 2016-04-03
10095,875,1393,584, 2008-11-23
18390,1294,63,565, 2009-11-13
25527,1075,491,796, 2011-01-12
32954,34,1,1, 2014-05-23
32710,50,-1,-1, 2016-10-07
28655,4,1,9, 2020-01-10
14604,304,73,552, 2009-01-22
25356,496,27,18, 2011-03-16
8160,455,225,1, 2011-11-23
9961,527,33,114, 2012-04-11
16707,642,123,141, 2008-09-03
8145,560,207,20, 2011-04-09
27664,4,1,69, 2014-04-24
15621,34,3,491, 2016-05-29
2908,507,92,151, 2011-02-24
